instance_name,location,price,cpu,memory,gpu_count,gpu_name,gpu_memory,spot
a1.2xlarge,ap-south-1,0.204,8,16.0,0,,,False
a1.2xlarge,us-east-1,0.204,8,16.0,0,,,False
a1.2xlarge,us-east-2,0.204,8,16.0,0,,,False
a1.2xlarge,us-west-2,0.204,8,16.0,0,,,False
a1.2xlarge,eu-west-1,0.2304,8,16.0,0,,,False
a1.2xlarge,eu-central-1,0.2328,8,16.0,0,,,False
a1.2xlarge,ap-southeast-1,0.2352,8,16.0,0,,,False
a1.2xlarge,ap-northeast-1,0.2568,8,16.0,0,,,False
a1.2xlarge,ap-southeast-2,0.2664,8,16.0,0,,,False
a1.4xlarge,ap-south-1,0.408,16,32.0,0,,,False
a1.4xlarge,us-east-1,0.408,16,32.0,0,,,False
a1.4xlarge,us-east-2,0.408,16,32.0,0,,,False
a1.4xlarge,us-west-2,0.408,16,32.0,0,,,False
a1.4xlarge,eu-west-1,0.4608,16,32.0,0,,,False
a1.4xlarge,eu-central-1,0.4656,16,32.0,0,,,False
a1.4xlarge,ap-southeast-1,0.4704,16,32.0,0,,,False
a1.4xlarge,ap-northeast-1,0.5136,16,32.0,0,,,False
a1.4xlarge,ap-southeast-2,0.5328,16,32.0,0,,,False
a1.large,ap-south-1,0.051,2,4.0,0,,,False
a1.large,us-east-1,0.051,2,4.0,0,,,False
a1.large,us-east-2,0.051,2,4.0,0,,,False
a1.large,us-west-2,0.051,2,4.0,0,,,False
a1.large,eu-west-1,0.0576,2,4.0,0,,,False
a1.large,eu-central-1,0.0582,2,4.0,0,,,False
a1.large,ap-southeast-1,0.0588,2,4.0,0,,,False
a1.large,ap-northeast-1,0.0642,2,4.0,0,,,False
a1.large,ap-southeast-2,0.0666,2,4.0,0,,,False
a1.medium,ap-south-1,0.0255,1,2.0,0,,,False
a1.medium,us-east-1,0.0255,1,2.0,0,,,False
a1.medium,us-east-2,0.0255,1,2.0,0,,,False
a1.medium,us-west-2,0.0255,1,2.0,0,,,False
a1.medium,eu-west-1,0.0288,1,2.0,0,,,False
a1.medium,eu-central-1,0.0291,1,2.0,0,,,False
a1.medium,ap-southeast-1,0.0294,1,2.0,0,,,False
a1.medium,ap-northeast-1,0.0321,1,2.0,0,,,False
a1.medium,ap-southeast-2,0.0333,1,2.0,0,,,False
a1.metal,ap-south-1,0.408,16,32.0,0,,,False
a1.metal,us-east-1,0.408,16,32.0,0,,,False
a1.metal,us-east-2,0.408,16,32.0,0,,,False
a1.metal,us-west-2,0.408,16,32.0,0,,,False
a1.metal,eu-west-1,0.461,16,32.0,0,,,False
a1.metal,eu-central-1,0.466,16,32.0,0,,,False
a1.metal,ap-southeast-1,0.47,16,32.0,0,,,False
a1.metal,ap-northeast-1,0.514,16,32.0,0,,,False
a1.metal,ap-southeast-2,0.533,16,32.0,0,,,False
a1.xlarge,ap-south-1,0.102,4,8.0,0,,,False
a1.xlarge,us-east-1,0.102,4,8.0,0,,,False
a1.xlarge,us-east-2,0.102,4,8.0,0,,,False
a1.xlarge,us-west-2,0.102,4,8.0,0,,,False
a1.xlarge,eu-west-1,0.1152,4,8.0,0,,,False
a1.xlarge,eu-central-1,0.1164,4,8.0,0,,,False
a1.xlarge,ap-southeast-1,0.1176,4,8.0,0,,,False
a1.xlarge,ap-northeast-1,0.1284,4,8.0,0,,,False
a1.xlarge,ap-southeast-2,0.1332,4,8.0,0,,,False
c1.medium,us-east-1,0.13,2,1.7,0,,,False
c1.medium,us-west-2,0.13,2,1.7,0,,,False
c1.medium,eu-west-1,0.148,2,1.7,0,,,False
c1.medium,us-west-1,0.148,2,1.7,0,,,False
c1.medium,us-gov-west-1,0.157,2,1.7,0,,,False
c1.medium,ap-northeast-1,0.158,2,1.7,0,,,False
c1.medium,ap-southeast-1,0.164,2,1.7,0,,,False
c1.medium,ap-southeast-2,0.164,2,1.7,0,,,False
c1.medium,sa-east-1,0.179,2,1.7,0,,,False
c1.xlarge,us-east-1,0.52,8,7.0,0,,,False
c1.xlarge,us-west-2,0.52,8,7.0,0,,,False
c1.xlarge,eu-west-1,0.592,8,7.0,0,,,False
c1.xlarge,us-west-1,0.592,8,7.0,0,,,False
c1.xlarge,us-gov-west-1,0.628,8,7.0,0,,,False
c1.xlarge,ap-northeast-1,0.632,8,7.0,0,,,False
c1.xlarge,ap-southeast-1,0.655,8,7.0,0,,,False
c1.xlarge,ap-southeast-2,0.655,8,7.0,0,,,False
c1.xlarge,sa-east-1,0.718,8,7.0,0,,,False
c3.2xlarge,us-east-1,0.42,8,15.0,0,,,False
c3.2xlarge,us-west-2,0.42,8,15.0,0,,,False
c3.2xlarge,ap-northeast-2,0.46,8,15.0,0,,,False
c3.2xlarge,eu-west-1,0.478,8,15.0,0,,,False
c3.2xlarge,us-west-1,0.478,8,15.0,0,,,False
c3.2xlarge,us-gov-west-1,0.504,8,15.0,0,,,False
c3.2xlarge,ap-northeast-1,0.511,8,15.0,0,,,False
c3.2xlarge,eu-central-1,0.516,8,15.0,0,,,False
c3.2xlarge,ap-southeast-1,0.529,8,15.0,0,,,False
c3.2xlarge,ap-southeast-2,0.529,8,15.0,0,,,False
c3.2xlarge,sa-east-1,0.65,8,15.0,0,,,False
c3.4xlarge,us-east-1,0.84,16,30.0,0,,,False
c3.4xlarge,us-west-2,0.84,16,30.0,0,,,False
c3.4xlarge,ap-northeast-2,0.919,16,30.0,0,,,False
c3.4xlarge,eu-west-1,0.956,16,30.0,0,,,False
c3.4xlarge,us-west-1,0.956,16,30.0,0,,,False
c3.4xlarge,us-gov-west-1,1.008,16,30.0,0,,,False
c3.4xlarge,ap-northeast-1,1.021,16,30.0,0,,,False
c3.4xlarge,eu-central-1,1.032,16,30.0,0,,,False
c3.4xlarge,ap-southeast-1,1.058,16,30.0,0,,,False
c3.4xlarge,ap-southeast-2,1.058,16,30.0,0,,,False
c3.4xlarge,sa-east-1,1.3,16,30.0,0,,,False
c3.8xlarge,us-east-1,1.68,32,60.0,0,,,False
c3.8xlarge,us-west-2,1.68,32,60.0,0,,,False
c3.8xlarge,ap-northeast-2,1.839,32,60.0,0,,,False
c3.8xlarge,eu-west-1,1.912,32,60.0,0,,,False
c3.8xlarge,us-west-1,1.912,32,60.0,0,,,False
c3.8xlarge,us-gov-west-1,2.016,32,60.0,0,,,False
c3.8xlarge,ap-northeast-1,2.043,32,60.0,0,,,False
c3.8xlarge,eu-central-1,2.064,32,60.0,0,,,False
c3.8xlarge,ap-southeast-1,2.117,32,60.0,0,,,False
c3.8xlarge,ap-southeast-2,2.117,32,60.0,0,,,False
c3.8xlarge,sa-east-1,2.6,32,60.0,0,,,False
c3.large,us-east-1,0.105,2,3.75,0,,,False
c3.large,us-west-2,0.105,2,3.75,0,,,False
c3.large,ap-northeast-2,0.115,2,3.75,0,,,False
c3.large,eu-west-1,0.12,2,3.75,0,,,False
c3.large,us-west-1,0.12,2,3.75,0,,,False
c3.large,us-gov-west-1,0.126,2,3.75,0,,,False
c3.large,ap-northeast-1,0.128,2,3.75,0,,,False
c3.large,eu-central-1,0.129,2,3.75,0,,,False
c3.large,ap-southeast-1,0.132,2,3.75,0,,,False
c3.large,ap-southeast-2,0.132,2,3.75,0,,,False
c3.large,sa-east-1,0.163,2,3.75,0,,,False
c3.xlarge,us-east-1,0.21,4,7.5,0,,,False
c3.xlarge,us-west-2,0.21,4,7.5,0,,,False
c3.xlarge,ap-northeast-2,0.23,4,7.5,0,,,False
c3.xlarge,eu-west-1,0.239,4,7.5,0,,,False
c3.xlarge,us-west-1,0.239,4,7.5,0,,,False
c3.xlarge,us-gov-west-1,0.252,4,7.5,0,,,False
c3.xlarge,ap-northeast-1,0.255,4,7.5,0,,,False
c3.xlarge,eu-central-1,0.258,4,7.5,0,,,False
c3.xlarge,ap-southeast-1,0.265,4,7.5,0,,,False
c3.xlarge,ap-southeast-2,0.265,4,7.5,0,,,False
c3.xlarge,sa-east-1,0.325,4,7.5,0,,,False
c4.2xlarge,us-east-1,0.398,8,15.0,0,,,False
c4.2xlarge,us-east-2,0.398,8,15.0,0,,,False
c4.2xlarge,us-west-2,0.398,8,15.0,0,,,False
c4.2xlarge,ap-south-1,0.4,8,15.0,0,,,False
c4.2xlarge,ca-central-1,0.438,8,15.0,0,,,False
c4.2xlarge,eu-west-1,0.453,8,15.0,0,,,False
c4.2xlarge,ap-northeast-2,0.454,8,15.0,0,,,False
c4.2xlarge,eu-central-1,0.454,8,15.0,0,,,False
c4.2xlarge,ap-southeast-1,0.462,8,15.0,0,,,False
c4.2xlarge,eu-west-2,0.476,8,15.0,0,,,False
c4.2xlarge,us-gov-west-1,0.479,8,15.0,0,,,False
c4.2xlarge,us-west-1,0.498,8,15.0,0,,,False
c4.2xlarge,ap-northeast-1,0.504,8,15.0,0,,,False
c4.2xlarge,ap-northeast-3,0.504,8,15.0,0,,,False
c4.2xlarge,ap-southeast-2,0.522,8,15.0,0,,,False
c4.2xlarge,sa-east-1,0.618,8,15.0,0,,,False
c4.4xlarge,us-east-1,0.796,16,30.0,0,,,False
c4.4xlarge,us-east-2,0.796,16,30.0,0,,,False
c4.4xlarge,us-west-2,0.796,16,30.0,0,,,False
c4.4xlarge,ap-south-1,0.8,16,30.0,0,,,False
c4.4xlarge,ca-central-1,0.876,16,30.0,0,,,False
c4.4xlarge,eu-west-1,0.905,16,30.0,0,,,False
c4.4xlarge,ap-northeast-2,0.907,16,30.0,0,,,False
c4.4xlarge,eu-central-1,0.909,16,30.0,0,,,False
c4.4xlarge,ap-southeast-1,0.924,16,30.0,0,,,False
c4.4xlarge,eu-west-2,0.95,16,30.0,0,,,False
c4.4xlarge,us-gov-west-1,0.958,16,30.0,0,,,False
c4.4xlarge,us-west-1,0.997,16,30.0,0,,,False
c4.4xlarge,ap-northeast-1,1.008,16,30.0,0,,,False
c4.4xlarge,ap-northeast-3,1.008,16,30.0,0,,,False
c4.4xlarge,ap-southeast-2,1.042,16,30.0,0,,,False
c4.4xlarge,sa-east-1,1.235,16,30.0,0,,,False
c4.8xlarge,us-east-1,1.591,36,60.0,0,,,False
c4.8xlarge,us-east-2,1.591,36,60.0,0,,,False
c4.8xlarge,us-west-2,1.591,36,60.0,0,,,False
c4.8xlarge,ap-south-1,1.6,36,60.0,0,,,False
c4.8xlarge,ca-central-1,1.75,36,60.0,0,,,False
c4.8xlarge,eu-west-1,1.811,36,60.0,0,,,False
c4.8xlarge,ap-northeast-2,1.815,36,60.0,0,,,False
c4.8xlarge,eu-central-1,1.817,36,60.0,0,,,False
c4.8xlarge,ap-southeast-1,1.848,36,60.0,0,,,False
c4.8xlarge,eu-west-2,1.902,36,60.0,0,,,False
c4.8xlarge,us-gov-west-1,1.915,36,60.0,0,,,False
c4.8xlarge,us-west-1,1.993,36,60.0,0,,,False
c4.8xlarge,ap-northeast-1,2.016,36,60.0,0,,,False
c4.8xlarge,ap-northeast-3,2.016,36,60.0,0,,,False
c4.8xlarge,ap-southeast-2,2.085,36,60.0,0,,,False
c4.8xlarge,sa-east-1,2.47,36,60.0,0,,,False
c4.large,ap-south-1,0.1,2,3.75,0,,,False
c4.large,us-east-1,0.1,2,3.75,0,,,False
c4.large,us-east-2,0.1,2,3.75,0,,,False
c4.large,us-west-2,0.1,2,3.75,0,,,False
c4.large,ca-central-1,0.11,2,3.75,0,,,False
c4.large,eu-west-1,0.113,2,3.75,0,,,False
c4.large,ap-northeast-2,0.114,2,3.75,0,,,False
c4.large,eu-central-1,0.114,2,3.75,0,,,False
c4.large,ap-southeast-1,0.115,2,3.75,0,,,False
c4.large,eu-west-2,0.119,2,3.75,0,,,False
c4.large,us-gov-west-1,0.12,2,3.75,0,,,False
c4.large,us-west-1,0.124,2,3.75,0,,,False
c4.large,ap-northeast-1,0.126,2,3.75,0,,,False
c4.large,ap-northeast-3,0.126,2,3.75,0,,,False
c4.large,ap-southeast-2,0.13,2,3.75,0,,,False
c4.large,sa-east-1,0.155,2,3.75,0,,,False
c4.xlarge,us-east-1,0.199,4,7.5,0,,,False
c4.xlarge,us-east-2,0.199,4,7.5,0,,,False
c4.xlarge,us-west-2,0.199,4,7.5,0,,,False
c4.xlarge,ap-south-1,0.2,4,7.5,0,,,False
c4.xlarge,ca-central-1,0.218,4,7.5,0,,,False
c4.xlarge,eu-west-1,0.226,4,7.5,0,,,False
c4.xlarge,ap-northeast-2,0.227,4,7.5,0,,,False
c4.xlarge,eu-central-1,0.227,4,7.5,0,,,False
c4.xlarge,ap-southeast-1,0.231,4,7.5,0,,,False
c4.xlarge,eu-west-2,0.237,4,7.5,0,,,False
c4.xlarge,us-gov-west-1,0.239,4,7.5,0,,,False
c4.xlarge,us-west-1,0.249,4,7.5,0,,,False
c4.xlarge,ap-northeast-1,0.252,4,7.5,0,,,False
c4.xlarge,ap-northeast-3,0.252,4,7.5,0,,,False
c4.xlarge,ap-southeast-2,0.261,4,7.5,0,,,False
c4.xlarge,sa-east-1,0.309,4,7.5,0,,,False
c5.12xlarge,ap-south-1,2.04,48,96.0,0,,,False
c5.12xlarge,ap-south-2,2.04,48,96.0,0,,,False
c5.12xlarge,us-east-1,2.04,48,96.0,0,,,False
c5.12xlarge,us-east-2,2.04,48,96.0,0,,,False
c5.12xlarge,us-west-2,2.04,48,96.0,0,,,False
c5.12xlarge,eu-north-1,2.184,48,96.0,0,,,False
c5.12xlarge,ca-central-1,2.232,48,96.0,0,,,False
c5.12xlarge,ap-northeast-2,2.304,48,96.0,0,,,False
c5.12xlarge,eu-south-2,2.304,48,96.0,0,,,False
c5.12xlarge,eu-west-1,2.304,48,96.0,0,,,False
c5.12xlarge,eu-central-1,2.328,48,96.0,0,,,False
c5.12xlarge,ap-southeast-1,2.352,48,96.0,0,,,False
c5.12xlarge,ap-southeast-3,2.352,48,96.0,0,,,False
c5.12xlarge,il-central-1,2.419,48,96.0,0,,,False
c5.12xlarge,eu-south-1,2.424,48,96.0,0,,,False
c5.12xlarge,eu-west-2,2.424,48,96.0,0,,,False
c5.12xlarge,eu-west-3,2.424,48,96.0,0,,,False
c5.12xlarge,us-gov-east-1,2.448,48,96.0,0,,,False
c5.12xlarge,us-gov-west-1,2.448,48,96.0,0,,,False
c5.12xlarge,us-west-2-lax-1,2.448,48,96.0,0,,,False
c5.12xlarge,eu-north-1-hel-1,2.512,48,96.0,0,,,False
c5.12xlarge,me-central-1,2.534,48,96.0,0,,,False
c5.12xlarge,me-south-1,2.534,48,96.0,0,,,False
c5.12xlarge,us-west-1,2.544,48,96.0,0,,,False
c5.12xlarge,eu-central-2,2.561,48,96.0,0,,,False
c5.12xlarge,ap-northeast-1,2.568,48,96.0,0,,,False
c5.12xlarge,ap-northeast-3,2.568,48,96.0,0,,,False
c5.12xlarge,ap-east-1,2.592,48,96.0,0,,,False
c5.12xlarge,ap-southeast-2,2.664,48,96.0,0,,,False
c5.12xlarge,ap-southeast-4,2.664,48,96.0,0,,,False
c5.12xlarge,eu-central-1-waw-1,2.677,48,96.0,0,,,False
c5.12xlarge,af-south-1,2.736,48,96.0,0,,,False
c5.12xlarge,ap-south-1-ccu-1,2.754,48,96.0,0,,,False
c5.12xlarge,ap-south-1-del-1,2.754,48,96.0,0,,,False
c5.12xlarge,us-east-1-qro-1,2.754,48,96.0,0,,,False
c5.12xlarge,ap-southeast-1-mnl-1,2.822,48,96.0,0,,,False
c5.12xlarge,me-south-1-mct-1,2.915,48,96.0,0,,,False
c5.12xlarge,eu-north-1-cph-1,2.948,48,96.0,0,,,False
c5.12xlarge,eu-central-1-ham-1,3.143,48,96.0,0,,,False
c5.12xlarge,sa-east-1,3.144,48,96.0,0,,,False
c5.12xlarge,af-south-1-los-1,3.146,48,96.0,0,,,False
c5.12xlarge,ap-northeast-1-tpe-1,3.21,48,96.0,0,,,False
c5.12xlarge,ap-southeast-1-bkk-1,3.293,48,96.0,0,,,False
c5.12xlarge,us-east-1-scl-1,3.301,48,96.0,0,,,False
c5.12xlarge,ap-southeast-2-akl-1,3.596,48,96.0,0,,,False
c5.12xlarge,ap-southeast-2-per-1,3.596,48,96.0,0,,,False
c5.12xlarge,us-east-1-bue-1,3.616,48,96.0,0,,,False
c5.12xlarge,us-east-1-lim-1,3.93,48,96.0,0,,,False
c5.18xlarge,ap-south-1,3.06,72,144.0,0,,,False
c5.18xlarge,ap-south-2,3.06,72,144.0,0,,,False
c5.18xlarge,us-east-1,3.06,72,144.0,0,,,False
c5.18xlarge,us-east-2,3.06,72,144.0,0,,,False
c5.18xlarge,us-west-2,3.06,72,144.0,0,,,False
c5.18xlarge,eu-north-1,3.276,72,144.0,0,,,False
c5.18xlarge,ca-central-1,3.348,72,144.0,0,,,False
c5.18xlarge,ap-northeast-2,3.456,72,144.0,0,,,False
c5.18xlarge,eu-south-2,3.456,72,144.0,0,,,False
c5.18xlarge,eu-west-1,3.456,72,144.0,0,,,False
c5.18xlarge,eu-central-1,3.492,72,144.0,0,,,False
c5.18xlarge,ap-southeast-1,3.528,72,144.0,0,,,False
c5.18xlarge,ap-southeast-3,3.528,72,144.0,0,,,False
c5.18xlarge,il-central-1,3.629,72,144.0,0,,,False
c5.18xlarge,eu-south-1,3.636,72,144.0,0,,,False
c5.18xlarge,eu-west-2,3.636,72,144.0,0,,,False
c5.18xlarge,eu-west-3,3.636,72,144.0,0,,,False
c5.18xlarge,us-gov-east-1,3.672,72,144.0,0,,,False
c5.18xlarge,us-gov-west-1,3.672,72,144.0,0,,,False
c5.18xlarge,us-west-2-lax-1,3.672,72,144.0,0,,,False
c5.18xlarge,me-central-1,3.802,72,144.0,0,,,False
c5.18xlarge,me-south-1,3.802,72,144.0,0,,,False
c5.18xlarge,us-west-1,3.816,72,144.0,0,,,False
c5.18xlarge,eu-central-2,3.841,72,144.0,0,,,False
c5.18xlarge,ap-northeast-1,3.852,72,144.0,0,,,False
c5.18xlarge,ap-northeast-3,3.852,72,144.0,0,,,False
c5.18xlarge,ap-east-1,3.888,72,144.0,0,,,False
c5.18xlarge,ap-southeast-2,3.996,72,144.0,0,,,False
c5.18xlarge,ap-southeast-4,3.996,72,144.0,0,,,False
c5.18xlarge,af-south-1,4.104,72,144.0,0,,,False
c5.18xlarge,sa-east-1,4.716,72,144.0,0,,,False
c5.24xlarge,ap-south-1,4.08,96,192.0,0,,,False
c5.24xlarge,ap-south-2,4.08,96,192.0,0,,,False
c5.24xlarge,us-east-1,4.08,96,192.0,0,,,False
c5.24xlarge,us-east-2,4.08,96,192.0,0,,,False
c5.24xlarge,us-west-2,4.08,96,192.0,0,,,False
c5.24xlarge,eu-north-1,4.368,96,192.0,0,,,False
c5.24xlarge,ca-central-1,4.464,96,192.0,0,,,False
c5.24xlarge,ap-northeast-2,4.608,96,192.0,0,,,False
c5.24xlarge,eu-south-2,4.608,96,192.0,0,,,False
c5.24xlarge,eu-west-1,4.608,96,192.0,0,,,False
c5.24xlarge,eu-central-1,4.656,96,192.0,0,,,False
c5.24xlarge,ap-southeast-1,4.704,96,192.0,0,,,False
c5.24xlarge,ap-southeast-3,4.704,96,192.0,0,,,False
c5.24xlarge,il-central-1,4.838,96,192.0,0,,,False
c5.24xlarge,eu-south-1,4.848,96,192.0,0,,,False
c5.24xlarge,eu-west-2,4.848,96,192.0,0,,,False
c5.24xlarge,eu-west-3,4.848,96,192.0,0,,,False
c5.24xlarge,us-gov-east-1,4.896,96,192.0,0,,,False
c5.24xlarge,us-gov-west-1,4.896,96,192.0,0,,,False
c5.24xlarge,us-west-2-lax-1,4.896,96,192.0,0,,,False
c5.24xlarge,me-central-1,5.069,96,192.0,0,,,False
c5.24xlarge,me-south-1,5.069,96,192.0,0,,,False
c5.24xlarge,us-west-1,5.088,96,192.0,0,,,False
c5.24xlarge,eu-central-2,5.122,96,192.0,0,,,False
c5.24xlarge,ap-northeast-1,5.136,96,192.0,0,,,False
c5.24xlarge,ap-northeast-3,5.136,96,192.0,0,,,False
c5.24xlarge,ap-east-1,5.184,96,192.0,0,,,False
c5.24xlarge,ap-southeast-2,5.328,96,192.0,0,,,False
c5.24xlarge,ap-southeast-4,5.328,96,192.0,0,,,False
c5.24xlarge,eu-central-1-waw-1,5.354,96,192.0,0,,,False
c5.24xlarge,af-south-1,5.472,96,192.0,0,,,False
c5.24xlarge,us-east-1-qro-1,5.508,96,192.0,0,,,False
c5.24xlarge,ap-southeast-1-mnl-1,5.645,96,192.0,0,,,False
c5.24xlarge,sa-east-1,6.288,96,192.0,0,,,False
c5.24xlarge,us-east-1-scl-1,6.602,96,192.0,0,,,False
c5.24xlarge,us-east-1-bue-1,7.231,96,192.0,0,,,False
c5.2xlarge,ap-south-1,0.34,8,16.0,0,,,False
c5.2xlarge,ap-south-2,0.34,8,16.0,0,,,False
c5.2xlarge,us-east-1,0.34,8,16.0,0,,,False
c5.2xlarge,us-east-2,0.34,8,16.0,0,,,False
c5.2xlarge,us-west-2,0.34,8,16.0,0,,,False
c5.2xlarge,eu-north-1,0.364,8,16.0,0,,,False
c5.2xlarge,ca-central-1,0.372,8,16.0,0,,,False
c5.2xlarge,ap-northeast-2,0.384,8,16.0,0,,,False
c5.2xlarge,eu-south-2,0.384,8,16.0,0,,,False
c5.2xlarge,eu-west-1,0.384,8,16.0,0,,,False
c5.2xlarge,eu-central-1,0.388,8,16.0,0,,,False
c5.2xlarge,ap-southeast-1,0.392,8,16.0,0,,,False
c5.2xlarge,ap-southeast-3,0.392,8,16.0,0,,,False
c5.2xlarge,il-central-1,0.403,8,16.0,0,,,False
c5.2xlarge,eu-south-1,0.404,8,16.0,0,,,False
c5.2xlarge,eu-west-2,0.404,8,16.0,0,,,False
c5.2xlarge,eu-west-3,0.404,8,16.0,0,,,False
c5.2xlarge,us-gov-east-1,0.408,8,16.0,0,,,False
c5.2xlarge,us-gov-west-1,0.408,8,16.0,0,,,False
c5.2xlarge,us-west-2-lax-1,0.408,8,16.0,0,,,False
c5.2xlarge,eu-north-1-hel-1,0.419,8,16.0,0,,,False
c5.2xlarge,me-central-1,0.422,8,16.0,0,,,False
c5.2xlarge,me-south-1,0.422,8,16.0,0,,,False
c5.2xlarge,us-west-1,0.424,8,16.0,0,,,False
c5.2xlarge,eu-central-2,0.427,8,16.0,0,,,False
c5.2xlarge,ap-northeast-1,0.428,8,16.0,0,,,False
c5.2xlarge,ap-northeast-3,0.428,8,16.0,0,,,False
c5.2xlarge,ap-east-1,0.432,8,16.0,0,,,False
c5.2xlarge,ap-southeast-2,0.444,8,16.0,0,,,False
c5.2xlarge,ap-southeast-4,0.444,8,16.0,0,,,False
c5.2xlarge,eu-central-1-waw-1,0.446,8,16.0,0,,,False
c5.2xlarge,af-south-1,0.456,8,16.0,0,,,False
c5.2xlarge,ap-south-1-ccu-1,0.459,8,16.0,0,,,False
c5.2xlarge,ap-south-1-del-1,0.459,8,16.0,0,,,False
c5.2xlarge,us-east-1-qro-1,0.459,8,16.0,0,,,False
c5.2xlarge,ap-southeast-1-mnl-1,0.47,8,16.0,0,,,False
c5.2xlarge,me-south-1-mct-1,0.486,8,16.0,0,,,False
c5.2xlarge,eu-north-1-cph-1,0.491,8,16.0,0,,,False
c5.2xlarge,af-south-1-los-1,0.524,8,16.0,0,,,False
c5.2xlarge,eu-central-1-ham-1,0.524,8,16.0,0,,,False
c5.2xlarge,sa-east-1,0.524,8,16.0,0,,,False
c5.2xlarge,ap-northeast-1-tpe-1,0.535,8,16.0,0,,,False
c5.2xlarge,ap-southeast-1-bkk-1,0.549,8,16.0,0,,,False
c5.2xlarge,us-east-1-scl-1,0.55,8,16.0,0,,,False
c5.2xlarge,ap-southeast-2-akl-1,0.599,8,16.0,0,,,False
c5.2xlarge,ap-southeast-2-per-1,0.599,8,16.0,0,,,False
c5.2xlarge,us-east-1-bue-1,0.603,8,16.0,0,,,False
c5.2xlarge,us-east-1-lim-1,0.655,8,16.0,0,,,False
c5.4xlarge,ap-south-1,0.68,16,32.0,0,,,False
c5.4xlarge,ap-south-2,0.68,16,32.0,0,,,False
c5.4xlarge,us-east-1,0.68,16,32.0,0,,,False
c5.4xlarge,us-east-2,0.68,16,32.0,0,,,False
c5.4xlarge,us-west-2,0.68,16,32.0,0,,,False
c5.4xlarge,eu-north-1,0.728,16,32.0,0,,,False
c5.4xlarge,ca-central-1,0.744,16,32.0,0,,,False
c5.4xlarge,ap-northeast-2,0.768,16,32.0,0,,,False
c5.4xlarge,eu-south-2,0.768,16,32.0,0,,,False
c5.4xlarge,eu-west-1,0.768,16,32.0,0,,,False
c5.4xlarge,eu-central-1,0.776,16,32.0,0,,,False
c5.4xlarge,ap-southeast-1,0.784,16,32.0,0,,,False
c5.4xlarge,ap-southeast-3,0.784,16,32.0,0,,,False
c5.4xlarge,il-central-1,0.806,16,32.0,0,,,False
c5.4xlarge,eu-south-1,0.808,16,32.0,0,,,False
c5.4xlarge,eu-west-2,0.808,16,32.0,0,,,False
c5.4xlarge,eu-west-3,0.808,16,32.0,0,,,False
c5.4xlarge,us-gov-east-1,0.816,16,32.0,0,,,False
c5.4xlarge,us-gov-west-1,0.816,16,32.0,0,,,False
c5.4xlarge,us-west-2-lax-1,0.816,16,32.0,0,,,False
c5.4xlarge,me-central-1,0.845,16,32.0,0,,,False
c5.4xlarge,me-south-1,0.845,16,32.0,0,,,False
c5.4xlarge,us-west-1,0.848,16,32.0,0,,,False
c5.4xlarge,eu-central-2,0.854,16,32.0,0,,,False
c5.4xlarge,ap-northeast-1,0.856,16,32.0,0,,,False
c5.4xlarge,ap-northeast-3,0.856,16,32.0,0,,,False
c5.4xlarge,ap-east-1,0.864,16,32.0,0,,,False
c5.4xlarge,ap-southeast-2,0.888,16,32.0,0,,,False
c5.4xlarge,ap-southeast-4,0.888,16,32.0,0,,,False
c5.4xlarge,eu-central-1-waw-1,0.892,16,32.0,0,,,False
c5.4xlarge,af-south-1,0.912,16,32.0,0,,,False
c5.4xlarge,us-east-1-qro-1,0.918,16,32.0,0,,,False
c5.4xlarge,ap-southeast-1-mnl-1,0.941,16,32.0,0,,,False
c5.4xlarge,sa-east-1,1.048,16,32.0,0,,,False
c5.4xlarge,us-east-1-scl-1,1.1,16,32.0,0,,,False
c5.4xlarge,us-east-1-bue-1,1.205,16,32.0,0,,,False
c5.9xlarge,ap-south-1,1.53,36,72.0,0,,,False
c5.9xlarge,ap-south-2,1.53,36,72.0,0,,,False
c5.9xlarge,us-east-1,1.53,36,72.0,0,,,False
c5.9xlarge,us-east-2,1.53,36,72.0,0,,,False
c5.9xlarge,us-west-2,1.53,36,72.0,0,,,False
c5.9xlarge,eu-north-1,1.638,36,72.0,0,,,False
c5.9xlarge,ca-central-1,1.674,36,72.0,0,,,False
c5.9xlarge,ap-northeast-2,1.728,36,72.0,0,,,False
c5.9xlarge,eu-south-2,1.728,36,72.0,0,,,False
c5.9xlarge,eu-west-1,1.728,36,72.0,0,,,False
c5.9xlarge,eu-central-1,1.746,36,72.0,0,,,False
c5.9xlarge,ap-southeast-1,1.764,36,72.0,0,,,False
c5.9xlarge,ap-southeast-3,1.764,36,72.0,0,,,False
c5.9xlarge,il-central-1,1.814,36,72.0,0,,,False
c5.9xlarge,eu-south-1,1.818,36,72.0,0,,,False
c5.9xlarge,eu-west-2,1.818,36,72.0,0,,,False
c5.9xlarge,eu-west-3,1.818,36,72.0,0,,,False
c5.9xlarge,us-gov-east-1,1.836,36,72.0,0,,,False
c5.9xlarge,us-gov-west-1,1.836,36,72.0,0,,,False
c5.9xlarge,us-west-2-lax-1,1.836,36,72.0,0,,,False
c5.9xlarge,me-central-1,1.901,36,72.0,0,,,False
c5.9xlarge,me-south-1,1.901,36,72.0,0,,,False
c5.9xlarge,us-west-1,1.908,36,72.0,0,,,False
c5.9xlarge,eu-central-2,1.921,36,72.0,0,,,False
